Accel XYZ (m/s^2) |Gyro  XYZ (deg/sec)  |Time (nanoseconds)
-0.062 9.874 -0.306 |0.061 -0.854 -0.183 |16334
-0.043 9.853 -0.264 |0.122 -0.793 -0.122 |50459
-0.014 9.872 -0.290 |0.183 -1.099 -0.122 |19459
-0.024 9.872 -0.261 |0.244 -1.099 0.000 |16750
-0.031 9.848 -0.240 |0.305 -1.038 0.061 |17958
-0.036 9.843 -0.204 |0.305 -1.038 0.061 |16542
0.007 9.877 -0.211 |0.366 -1.038 0.061 |17084
0.017 9.891 -0.268 |0.366 -1.038 -0.061 |16250
-0.041 9.877 -0.242 |0.366 -1.099 -0.305 |16125
-0.024 9.882 -0.214 |0.366 -1.038 -0.244 |16458
0.010 9.865 -0.247 |0.305 -0.977 -0.122 |3547584
-0.029 9.862 -0.302 |0.366 -1.282 0.122 |19750
-0.024 9.855 -0.273 |0.366 -1.160 -0.061 |16750
0.002 9.862 -0.245 |0.244 -1.160 -0.122 |16917
0.005 9.872 -0.235 |0.244 -1.160 -0.061 |18084
-0.043 9.848 -0.257 |0.305 -1.221 -0.061 |17250
-0.041 9.815 -0.290 |0.427 -1.221 -0.061 |16542
-0.019 9.843 -0.295 |0.427 -1.343 0.061 |16792
-0.007 9.872 -0.268 |0.366 -1.404 0.183 |17375
-0.012 9.853 -0.302 |0.305 -1.404 0.122 |17042
-0.007 9.879 -0.340 |0.366 -1.465 0.000 |16542
-0.007 9.879 -0.340 |0.366 -1.465 -0.122 |17541
-0.005 9.889 -0.306 |0.305 -1.343 -0.244 |26458
0.005 9.877 -0.252 |0.183 -1.282 -0.244 |18125
0.010 9.879 -0.221 |0.183 -1.282 -0.122 |17417
0.010 9.879 -0.221 |0.305 -1.404 -0.183 |16458
0.002 9.879 -0.268 |0.366 -1.526 -0.183 |15959
-0.017 9.862 -0.304 |0.305 -1.526 -0.183 |16875
-0.024 9.841 -0.292 |0.366 -1.465 -0.122 |16375
-0.043 9.838 -0.240 |0.366 -1.465 -0.122 |16625
-0.033 9.834 -0.185 |0.366 -1.465 0.000 |16709
-0.014 9.850 -0.228 |0.366 -1.587 0.122 |18708
-0.019 9.872 -0.280 |0.427 -1.648 0.061 |16958
-0.014 9.886 -0.261 |0.488 -1.648 -0.061 |16792
-0.019 9.877 -0.278 |0.549 -1.587 -0.122 |16458
-0.043 9.877 -0.283 |0.488 -1.587 -0.305 |16292
-0.053 9.870 -0.240 |0.366 -1.587 -0.183 |17042
-0.036 9.872 -0.259 |0.305 -1.770 -0.122 |16625
-0.007 9.898 -0.252 |0.366 -1.892 -0.122 |16708
0.005 9.886 -0.204 |0.488 -1.770 -0.122 |16500
0.005 9.886 -0.204 |0.427 -1.709 -0.122 |17083
-0.014 9.882 -0.183 |0.427 -1.831 -0.061 |236792
-0.026 9.807 -0.254 |0.427 -1.892 0.061 |21541
-0.005 9.853 -0.295 |0.366 -1.831 0.061 |17083
-0.005 9.853 -0.295 |0.427 -1.831 0.061 |17500
-0.029 9.858 -0.264 |0.549 -1.892 -0.061 |17625
-0.038 9.838 -0.200 |0.549 -2.014 -0.122 |16667
-0.017 9.874 -0.226 |0.488 -2.075 -0.244 |16208
-0.026 9.850 -0.309 |0.488 -2.075 -0.244 |25958
-0.026 9.850 -0.309 |0.610 -2.014 -0.122 |17666
-0.041 9.803 -0.278 |0.671 -2.014 -0.061 |16625
-0.036 9.827 -0.211 |0.610 -2.075 -0.122 |16500
-0.031 9.843 -0.204 |0.549 -2.075 -0.061 |16209
-0.024 9.829 -0.226 |0.488 -2.014 -0.061 |16333
-0.019 9.843 -0.214 |0.488 -2.014 -0.061 |17833
-0.005 9.846 -0.214 |0.488 -2.014 -0.061 |16333
0.017 9.848 -0.259 |0.488 -2.014 0.000 |16541
0.038 9.858 -0.287 |0.549 -2.075 0.000 |15958
0.026 9.853 -0.223 |0.549 -2.136 -0.061 |16250
0.007 9.853 -0.190 |0.549 -2.258 -0.122 |16583
-0.005 9.834 -0.169 |0.671 -2.197 -0.183 |16959
0.010 9.831 -0.209 |0.732 -2.075 -0.183 |16542
0.010 9.858 -0.223 |0.732 -2.014 -0.122 |16250
-0.007 9.846 -0.188 |0.488 -2.014 -0.122 |55750
-0.010 9.827 -0.202 |0.366 -2.136 -0.061 |16875
-0.007 9.843 -0.230 |0.366 -2.197 0.000 |16125
0.002 9.867 -0.261 |0.427 -2.319 -0.122 |16250
-0.019 9.874 -0.278 |0.610 -2.319 -0.183 |15958
-0.045 9.848 -0.287 |0.671 -2.258 -0.183 |16083
-0.050 9.850 -0.273 |0.610 -2.319 -0.183 |15750
-0.029 9.872 -0.245 |0.549 -2.502 -0.183 |16000
-0.019 9.874 -0.247 |0.549 -2.441 -0.305 |16000
-0.019 9.874 -0.247 |0.549 -2.319 -0.244 |55375
0.005 9.848 -0.228 |0.549 -2.319 -0.183 |17417
0.053 9.865 -0.221 |0.549 -2.380 -0.061 |16792
0.010 9.862 -0.221 |0.488 -2.258 0.000 |16500
-0.017 9.841 -0.200 |0.366 -2.258 -0.061 |16750
0.000 9.834 -0.202 |0.427 -2.319 -0.122 |16167
-0.010 9.838 -0.283 |0.549 -2.380 -0.244 |16166
-0.029 9.841 -0.292 |0.549 -2.441 -0.183 |16250
-0.029 9.841 -0.292 |0.488 -2.502 -0.183 |16167
-0.026 9.850 -0.195 |0.488 -2.563 -0.183 |16084
-0.012 9.867 -0.185 |0.549 -2.686 0.000 |15959
-0.022 9.848 -0.271 |0.610 -2.625 0.061 |16416
-0.005 9.834 -0.309 |0.671 -2.563 0.061 |16375
-0.005 9.865 -0.318 |0.671 -2.563 0.000 |16375
-0.024 9.855 -0.297 |0.671 -2.563 0.000 |16041
-0.024 9.862 -0.264 |0.793 -2.563 0.000 |16084
-0.041 9.846 -0.254 |0.793 -2.686 0.061 |16334
-0.036 9.829 -0.226 |0.732 -2.686 0.061 |16334
-0.007 9.879 -0.276 |0.671 -2.625 -0.061 |16500
0.005 9.894 -0.247 |0.671 -2.686 -0.244 |16208
0.017 9.867 -0.209 |0.671 -2.686 -0.305 |16333
0.010 9.867 -0.276 |0.671 -2.808 -0.244 |16667
-0.019 9.831 -0.283 |0.671 -2.869 -0.061 |16334
-0.024 9.831 -0.261 |0.732 -2.747 -0.061 |16667
-0.024 9.831 -0.261 |0.671 -2.625 -0.061 |16334
-0.017 9.884 -0.249 |0.793 -2.686 -0.061 |16541
0.019 9.867 -0.292 |0.854 -2.869 -0.061 |16375
0.024 9.879 -0.299 |0.854 -2.930 -0.122 |16458
-0.026 9.886 -0.247 |0.732 -2.808 -0.122 |16750
-0.033 9.860 -0.235 |0.732 -2.808 -0.122 |16375
-0.033 9.867 -0.235 |0.732 -2.930 -0.061 |17125
-0.029 9.879 -0.268 |0.793 -2.930 0.061 |16667
-0.024 9.896 -0.257 |0.793 -2.930 0.061 |17375
-0.041 9.886 -0.235 |0.793 -2.808 0.000 |22667
-0.029 9.850 -0.233 |0.793 -2.869 0.061 |17834
-0.010 9.860 -0.233 |0.793 -2.930 -0.061 |16500
-0.029 9.877 -0.271 |0.793 -3.052 -0.061 |16584
-0.050 9.855 -0.257 |0.793 -3.052 -0.061 |16416
-0.029 9.848 -0.211 |0.916 -3.235 0.000 |17083
-0.029 9.870 -0.219 |0.916 -3.174 -0.061 |16500
-0.045 9.889 -0.242 |0.916 -3.113 -0.061 |16291
-0.026 9.877 -0.249 |0.916 -3.174 -0.061 |55875
-0.005 9.862 -0.228 |0.916 -3.174 -0.061 |17084
-0.010 9.850 -0.245 |0.916 -3.235 0.000 |16542
-0.007 9.843 -0.261 |0.977 -3.174 0.061 |17083
0.014 9.843 -0.242 |0.977 -3.113 0.000 |16750
0.005 9.874 -0.268 |0.854 -3.052 -0.183 |16709
-0.010 9.906 -0.245 |0.916 -3.113 -0.244 |16334
-0.019 9.872 -0.247 |1.038 -3.174 -0.244 |16250
-0.033 9.846 -0.276 |1.038 -3.174 -0.244 |16125
-0.014 9.874 -0.230 |1.099 -3.296 -0.061 |16417
-0.014 9.874 -0.230 |1.099 -3.296 0.000 |15875
-0.019 9.908 -0.152 |1.099 -3.418 -0.061 |16041
-0.050 9.855 -0.140 |1.099 -3.479 -0.183 |16000
-0.060 9.838 -0.171 |0.977 -3.479 -0.244 |16833
-0.038 9.870 -0.197 |0.977 -3.479 0.000 |277750
-0.024 9.860 -0.295 |0.977 -3.418 0.183 |17166
-0.022 9.846 -0.271 |0.977 -3.418 0.061 |16666
-0.060 9.882 -0.233 |1.038 -3.540 -0.183 |25833
-0.019 9.870 -0.240 |1.038 -3.540 -0.244 |17083
-0.019 9.870 -0.240 |0.977 -3.540 -0.244 |16167
-0.024 9.850 -0.271 |0.977 -3.540 -0.305 |16167
-0.053 9.843 -0.283 |0.977 -3.662 -0.183 |18458
-0.041 9.838 -0.254 |0.916 -3.662 -0.061 |16333
-0.038 9.827 -0.264 |0.916 -3.662 -0.061 |16458
-0.031 9.822 -0.283 |0.916 -3.662 -0.061 |16292
0.005 9.853 -0.230 |0.977 -3.662 -0.061 |16709
-0.014 9.889 -0.230 |1.038 -3.784 -0.122 |16125
-0.031 9.891 -0.304 |1.099 -3.845 -0.061 |16250
-0.007 9.886 -0.311 |1.160 -3.906 0.000 |15792
-0.022 9.867 -0.264 |1.038 -3.784 -0.061 |17542
-0.029 9.858 -0.254 |0.916 -3.662 -0.122 |17333
-0.014 9.870 -0.219 |0.916 -3.723 -0.183 |16250
0.002 9.858 -0.190 |1.038 -3.845 -0.061 |16208
-0.002 9.848 -0.271 |1.099 -3.662 0.000 |51875
-0.010 9.867 -0.249 |1.038 -3.601 -0.244 |16000
-0.010 9.867 -0.249 |0.977 -3.723 -0.366 |16250
-0.022 9.891 -0.211 |0.916 -3.845 -0.244 |16334
-0.029 9.910 -0.266 |0.977 -3.845 -0.183 |16208
-0.033 9.901 -0.297 |0.916 -3.845 -0.122 |16333
-0.014 9.858 -0.278 |0.854 -3.906 -0.122 |16542
0.012 9.822 -0.254 |0.854 -3.906 -0.122 |16500
-0.024 9.831 -0.261 |0.793 -3.967 -0.366 |15958
-0.050 9.879 -0.259 |0.854 -3.906 -0.427 |23542
-0.033 9.889 -0.295 |1.099 -3.967 0.000 |19250
0.002 9.853 -0.252 |1.099 -4.089 -0.183 |45208
-0.036 9.906 -0.335 |1.160 -3.967 -0.061 |31917
0.007 9.846 -0.278 |1.099 -4.028 0.061 |39041
0.000 9.850 -0.226 |0.977 -4.150 -0.183 |31250
-0.012 9.853 -0.297 |1.099 -4.333 -0.122 |35958
-0.017 9.855 -0.190 |0.977 -4.150 0.000 |34041
-0.012 9.862 -0.292 |0.916 -4.150 0.000 |247750
-0.017 9.858 -0.283 |0.977 -4.272 -0.061 |36875
0.000 9.855 -0.335 |0.916 -4.333 -0.061 |34250
0.012 9.860 -0.278 |0.977 -4.272 0.183 |28625
-0.010 9.853 -0.268 |0.916 -4.517 0.061 |36417
0.022 9.841 -0.178 |0.732 -4.517 -0.061 |41000
0.005 9.867 -0.257 |0.977 -4.333 -0.183 |38375
-0.019 9.872 -0.252 |0.916 -4.578 0.061 |35666
0.005 9.865 -0.268 |0.732 -4.639 0.000 |32208
-0.041 9.846 -0.268 |0.610 -4.578 -0.183 |32125
-0.033 9.848 -0.249 |0.610 -4.517 -0.244 |34542
-0.053 9.850 -0.252 |0.671 -4.639 0.000 |35459
-0.031 9.834 -0.283 |0.793 -4.700 0.061 |36792
-0.033 9.865 -0.321 |0.854 -4.944 -0.061 |36125
-0.014 9.836 -0.254 |0.854 -4.883 0.000 |31791
-0.045 9.822 -0.292 |0.854 -4.761 0.000 |32084
-0.036 9.848 -0.268 |0.916 -4.639 -0.183 |23542
-0.007 9.834 -0.278 |0.916 -4.578 -0.122 |17750
0.012 9.822 -0.278 |0.916 -4.578 -0.122 |16791
0.007 9.831 -0.249 |0.732 -4.639 -0.061 |16459
-0.019 9.831 -0.285 |0.671 -4.822 0.061 |18000
0.005 9.858 -0.330 |0.793 -5.005 0.000 |16041
0.022 9.846 -0.283 |0.916 -5.005 -0.244 |16208
-0.010 9.850 -0.268 |0.854 -4.944 -0.305 |56500
-0.026 9.874 -0.290 |0.793 -4.944 -0.122 |16458
-0.048 9.884 -0.278 |0.793 -4.944 0.061 |16583
-0.036 9.872 -0.247 |0.793 -4.944 -0.061 |16667
0.000 9.855 -0.254 |0.854 -4.822 -0.122 |16000
-0.036 9.834 -0.266 |0.732 -4.822 0.000 |16291
-0.069 9.815 -0.233 |0.671 -4.883 0.061 |16583
-0.017 9.841 -0.287 |0.732 -5.005 -0.061 |16291
0.031 9.853 -0.266 |0.671 -4.944 -0.183 |16458
0.002 9.822 -0.226 |0.671 -5.005 -0.183 |23917
-0.033 9.827 -0.245 |0.610 -5.066 -0.061 |17625
-0.045 9.879 -0.254 |0.671 -5.127 0.000 |16084
-0.048 9.874 -0.321 |0.671 -5.066 0.000 |16167
-0.029 9.824 -0.323 |0.610 -5.066 -0.061 |17209
-0.024 9.824 -0.276 |0.610 -5.005 0.000 |16834
-0.012 9.853 -0.252 |0.549 -5.005 0.122 |16625
0.019 9.850 -0.287 |0.610 -5.066 0.061 |16416
0.026 9.858 -0.264 |0.610 -5.066 -0.061 |16333
-0.002 9.891 -0.238 |0.671 -5.066 -0.183 |16458
-0.014 9.865 -0.247 |0.549 -5.127 -0.305 |16250
-0.014 9.865 -0.247 |0.549 -5.066 -0.366 |16208
0.007 9.824 -0.238 |0.488 -5.127 -0.122 |16667
0.000 9.827 -0.283 |0.488 -5.249 0.061 |16083
-0.007 9.843 -0.285 |0.488 -5.371 0.061 |16666
-0.026 9.860 -0.254 |0.488 -5.310 0.000 |16250
-0.041 9.855 -0.271 |0.488 -5.310 0.000 |16084
-0.031 9.858 -0.292 |0.427 -5.310 0.000 |16125
-0.019 9.858 -0.283 |0.366 -5.249 0.000 |4742541
0.000 9.860 -0.290 |0.488 -5.371 -0.183 |35333
0.002 9.906 -0.261 |0.488 -5.432 -0.183 |19583
-0.005 9.862 -0.304 |0.427 -5.493 -0.122 |30542
-0.019 9.831 -0.261 |0.366 -5.493 0.000 |297541
-0.024 9.831 -0.247 |0.427 -5.554 0.000 |24167
-0.012 9.803 -0.316 |0.549 -5.615 0.000 |19458
-0.012 9.803 -0.311 |0.610 -5.554 -0.061 |55750
-0.017 9.855 -0.230 |0.549 -5.493 -0.122 |16208
-0.031 9.862 -0.264 |0.610 -5.493 -0.183 |16292
-0.045 9.858 -0.252 |0.549 -5.615 -0.061 |16666
-0.029 9.872 -0.247 |0.549 -5.737 0.061 |16459
-0.029 9.872 -0.247 |0.610 -5.737 0.183 |16292
-0.005 9.862 -0.238 |0.488 -5.615 0.061 |16542
-0.010 9.838 -0.264 |0.427 -5.615 -0.122 |16709
-0.022 9.838 -0.283 |0.427 -5.615 -0.183 |16041
-0.010 9.838 -0.254 |0.427 -5.737 -0.122 |16791
-0.005 9.812 -0.278 |0.427 -5.737 -0.122 |16333
-0.005 9.805 -0.268 |0.427 -5.798 0.000 |16291
0.022 9.827 -0.271 |0.427 -5.798 0.122 |16584
0.002 9.824 -0.278 |0.488 -5.737 0.000 |16167
0.014 9.810 -0.271 |0.427 -5.676 0.000 |16375
0.029 9.850 -0.259 |0.305 -5.676 0.000 |16125
-0.010 9.862 -0.249 |0.305 -5.676 0.000 |16334
-0.002 9.815 -0.233 |0.427 -5.737 0.000 |16292
-0.010 9.776 -0.223 |0.488 -5.798 0.061 |16500
-0.002 9.791 -0.259 |0.427 -5.798 0.061 |48791
0.024 9.812 -0.259 |0.427 -5.859 0.061 |20708
0.012 9.841 -0.278 |0.488 -5.920 -0.061 |17541
-0.010 9.858 -0.292 |0.488 -5.981 -0.183 |16834
-0.012 9.834 -0.221 |0.488 -5.920 -0.122 |18250
0.000 9.846 -0.209 |0.488 -5.798 0.122 |16417
-0.012 9.860 -0.240 |0.427 -5.798 0.244 |16292
-0.010 9.858 -0.214 |0.305 -5.920 0.061 |16500
0.031 9.841 -0.226 |0.305 -5.981 0.000 |47208
0.031 9.848 -0.245 |0.366 -6.042 0.000 |16334
0.031 9.848 -0.245 |0.427 -5.981 0.000 |16292
-0.010 9.853 -0.290 |0.366 -5.981 0.000 |56333
0.022 9.858 -0.271 |0.366 -6.104 -0.122 |16583
0.022 9.850 -0.306 |0.427 -6.165 -0.122 |16500
-0.014 9.865 -0.302 |0.488 -6.104 -0.061 |16375
-0.019 9.843 -0.268 |0.488 -6.165 -0.061 |16375
-0.041 9.860 -0.209 |0.427 -6.165 -0.061 |16375
-0.045 9.848 -0.190 |0.366 -6.104 -0.061 |16292
-0.024 9.824 -0.252 |0.305 -6.042 -0.061 |16417
-0.031 9.860 -0.283 |0.305 -6.104 -0.122 |16417
-0.031 9.860 -0.283 |0.305 -6.226 -0.122 |55042
0.007 9.877 -0.295 |0.305 -6.226 0.122 |21666
0.007 9.877 -0.297 |0.305 -6.287 0.122 |18792
-0.029 9.810 -0.304 |0.305 -6.287 0.122 |17167
-0.024 9.795 -0.297 |0.244 -6.165 0.000 |16334
-0.012 9.855 -0.280 |0.244 -6.104 -0.122 |21583
0.012 9.843 -0.295 |0.549 -6.409 0.061 |20167
0.012 9.838 -0.285 |0.549 -6.409 0.061 |16833
-0.014 9.846 -0.264 |0.427 -6.470 0.122 |16750
-0.014 9.812 -0.245 |0.244 -6.409 0.305 |16125
-0.024 9.822 -0.278 |0.122 -6.348 0.427 |16334
-0.033 9.817 -0.280 |0.244 -6.348 0.305 |16625
-0.022 9.815 -0.259 |0.244 -6.470 0.183 |16625
-0.012 9.858 -0.273 |0.183 -6.470 0.122 |16542
-0.024 9.862 -0.261 |0.305 -6.470 0.000 |16042
-0.010 9.867 -0.245 |0.305 -6.409 0.000 |16209
0.005 9.884 -0.252 |0.244 -6.409 0.183 |16042
0.005 9.884 -0.252 |0.305 -6.409 0.183 |18875
-0.005 9.865 -0.259 |0.366 -6.409 0.061 |16875
0.002 9.838 -0.273 |0.366 -6.531 -0.061 |16458
0.017 9.829 -0.280 |0.305 -6.592 -0.061 |16542
0.017 9.843 -0.235 |0.183 -6.531 0.061 |16250
-0.007 9.843 -0.228 |0.183 -6.531 0.061 |16333
-0.012 9.829 -0.245 |0.183 -6.470 0.122 |16708
-0.017 9.822 -0.280 |0.183 -6.592 0.061 |16458
-0.043 9.824 -0.318 |0.122 -6.775 0.000 |16708
-0.017 9.834 -0.287 |0.183 -6.897 0.061 |16333
0.007 9.850 -0.264 |0.244 -6.836 0.183 |16166
-0.014 9.862 -0.252 |0.366 -6.714 0.183 |16333
-0.041 9.850 -0.249 |0.305 -6.714 0.061 |16375
-0.048 9.827 -0.290 |0.244 -6.714 0.000 |16334
-0.036 9.824 -0.321 |0.122 -6.714 0.061 |16625
-0.036 9.824 -0.321 |0.061 -6.836 0.061 |16416
-0.022 9.831 -0.311 |0.122 -6.897 0.000 |16500
-0.010 9.824 -0.335 |0.183 -6.897 0.061 |16458
0.012 9.848 -0.321 |0.244 -6.897 0.122 |16458
0.017 9.862 -0.254 |0.244 -6.897 0.122 |16416
0.002 9.850 -0.202 |0.244 -6.775 0.244 |15958
0.005 9.855 -0.230 |0.183 -6.775 0.122 |23208
-0.024 9.829 -0.276 |0.122 -6.836 0.244 |17375
-0.036 9.834 -0.268 |0.122 -6.836 0.244 |16333
-0.007 9.848 -0.271 |0.061 -6.897 0.183 |16166
-0.029 9.838 -0.290 |-0.122 -6.836 0.122 |56750
-0.029 9.824 -0.233 |-0.122 -6.897 0.122 |16583
-0.041 9.829 -0.290 |0.000 -6.836 0.061 |16708
-0.005 9.843 -0.363 |0.061 -6.897 -0.122 |16459
-0.005 9.843 -0.363 |0.122 -6.897 -0.244 |16500
0.019 9.838 -0.352 |0.122 -7.019 -0.183 |16542
0.010 9.831 -0.299 |0.122 -7.141 0.000 |16583
-0.005 9.807 -0.252 |0.122 -7.202 0.244 |16792
-0.019 9.781 -0.264 |0.061 -7.202 0.244 |16416
-0.014 9.834 -0.230 |0.061 -7.141 0.061 |55375
0.024 9.836 -0.278 |0.061 -7.141 0.000 |56292
-0.014 9.836 -0.273 |0.000 -7.080 -0.061 |55583
-0.022 9.824 -0.287 |-0.061 -6.958 -0.122 |17042
-0.014 9.800 -0.242 |-0.061 -6.958 -0.122 |16542
0.007 9.829 -0.249 |-0.061 -7.019 0.000 |16417
0.007 9.829 -0.249 |-0.122 -7.080 -0.061 |16459
-0.024 9.860 -0.290 |-0.122 -7.202 -0.061 |16958
-0.026 9.862 -0.287 |-0.183 -7.202 0.000 |16166
-0.038 9.838 -0.283 |-0.122 -7.141 0.061 |56417
-0.053 9.812 -0.268 |0.061 -7.202 0.000 |56333
0.014 9.865 -0.280 |0.000 -7.202 -0.061 |55958
0.002 9.807 -0.240 |-0.061 -7.202 -0.122 |16500
-0.012 9.795 -0.238 |-0.183 -7.263 0.061 |16542
0.000 9.829 -0.254 |-0.305 -7.324 0.061 |16083
-0.014 9.819 -0.259 |-0.305 -7.324 0.000 |15917
-0.031 9.815 -0.242 |-0.305 -7.324 0.000 |16041
-0.033 9.829 -0.295 |-0.305 -7.324 -0.061 |16417
-0.038 9.829 -0.306 |-0.183 -7.324 -0.061 |16250
-0.024 9.831 -0.249 |-0.122 -7.446 0.000 |16208
0.002 9.805 -0.283 |-0.183 -7.446 0.061 |16416
-0.005 9.803 -0.330 |-0.183 -7.446 0.000 |16292
-0.005 9.817 -0.287 |-0.183 -7.385 -0.122 |16625
-0.043 9.824 -0.238 |-0.183 -7.385 -0.183 |16208
-0.055 9.824 -0.297 |-0.183 -7.507 -0.244 |16250
-0.024 9.795 -0.318 |-0.122 -7.629 -0.122 |16500
-0.012 9.807 -0.283 |-0.183 -7.629 0.000 |15959
-0.012 9.807 -0.283 |-0.183 -7.629 -0.122 |16375
-0.017 9.827 -0.283 |-0.122 -7.629 -0.061 |16708
-0.026 9.867 -0.266 |-0.183 -7.690 0.122 |16250
-0.031 9.870 -0.276 |-0.366 -7.629 0.061 |16459
0.000 9.838 -0.242 |-0.427 -7.507 0.000 |15208
0.010 9.858 -0.238 |-0.427 -7.507 0.000 |16208
-0.031 9.870 -0.295 |-0.488 -7.507 0.000 |16125
-0.019 9.862 -0.285 |-0.427 -7.629 0.061 |20875
0.017 9.877 -0.280 |-0.244 -7.812 0.000 |19083
0.029 9.891 -0.292 |-0.183 -7.751 -0.061 |16375
0.002 9.858 -0.287 |-0.244 -7.690 0.000 |16916
-0.041 9.834 -0.287 |-0.244 -7.629 0.122 |16250
-0.050 9.870 -0.304 |-0.244 -7.629 0.122 |16583
-0.026 9.836 -0.287 |-0.305 -7.690 0.183 |16000
-0.031 9.812 -0.276 |-0.244 -7.751 0.000 |17833
-0.031 9.874 -0.245 |-0.122 -7.812 -0.183 |17083
-0.005 9.877 -0.216 |-0.061 -7.874 -0.061 |16417
0.010 9.824 -0.297 |-0.122 -7.874 0.061 |61917
0.000 9.805 -0.290 |-0.366 -7.812 0.061 |17208
-0.010 9.846 -0.249 |-0.427 -7.812 0.061 |16583
0.014 9.882 -0.276 |-0.305 -7.751 0.000 |16417
0.012 9.898 -0.264 |-0.244 -7.751 0.061 |16250
-0.012 9.865 -0.245 |-0.305 -7.751 0.122 |16542
-0.041 9.841 -0.242 |-0.305 -7.874 0.122 |16583
-0.060 9.834 -0.259 |-0.305 -7.996 0.122 |16375
-0.060 9.834 -0.259 |-0.244 -7.996 0.183 |16500
-0.033 9.846 -0.235 |-0.305 -7.874 0.122 |24250
-0.012 9.822 -0.226 |-0.366 -7.874 0.000 |16791
-0.019 9.831 -0.219 |-0.305 -7.874 0.000 |16125
-0.019 9.831 -0.219 |-0.244 -7.935 0.061 |16334
-0.031 9.860 -0.240 |-0.244 -7.935 0.061 |16541
-0.024 9.848 -0.240 |-0.183 -7.935 0.000 |17167
-0.017 9.841 -0.209 |-0.122 -7.996 0.000 |16542
-0.017 9.903 -0.228 |-0.183 -8.057 0.000 |23792
-0.029 9.927 -0.287 |-0.183 -7.996 -0.122 |17375
-0.029 9.898 -0.221 |-0.244 -7.935 -0.061 |16834
-0.019 9.858 -0.226 |-0.244 -7.996 0.000 |16042
0.000 9.848 -0.333 |-0.244 -7.996 0.000 |15541
-0.010 9.874 -0.264 |-0.183 -8.179 0.000 |16541
-0.014 9.855 -0.235 |-0.183 -8.179 -0.061 |16625
0.005 9.824 -0.292 |-0.183 -8.118 -0.061 |17834
0.010 9.853 -0.304 |-0.244 -8.118 -0.061 |17042
0.005 9.879 -0.344 |-0.305 -8.179 0.061 |17000
-0.014 9.877 -0.316 |-0.305 -8.179 0.122 |16791
-0.002 9.865 -0.304 |-0.244 -7.996 0.000 |16042
-0.007 9.843 -0.302 |-0.122 -7.996 -0.061 |16708
0.005 9.846 -0.325 |-0.061 -7.996 -0.061 |16500
0.014 9.850 -0.340 |-0.183 -7.935 -0.183 |16542
0.014 9.850 -0.340 |-0.244 -7.935 -0.183 |16250
-0.010 9.831 -0.259 |-0.183 -8.057 -0.061 |231125
-0.033 9.850 -0.276 |-0.061 -8.057 -0.122 |20458
-0.033 9.850 -0.276 |-0.061 -8.118 -0.183 |17167
0.014 9.822 -0.245 |-0.061 -8.240 0.000 |16500
-0.002 9.829 -0.252 |0.000 -8.362 0.122 |16625
-0.024 9.817 -0.219 |0.061 -8.362 0.122 |17125
-0.010 9.819 -0.214 |0.000 -8.362 0.122 |16542
-0.007 9.848 -0.238 |-0.122 -8.484 0.244 |17792
-0.029 9.872 -0.273 |-0.122 -8.484 0.244 |17042
-0.053 9.862 -0.325 |-0.061 -8.606 0.244 |17583
-0.029 9.860 -0.309 |-0.122 -8.545 0.061 |16917
-0.019 9.838 -0.297 |-0.122 -8.423 0.122 |18125
-0.012 9.841 -0.295 |-0.061 -8.362 0.122 |16625
-0.031 9.860 -0.245 |-0.061 -8.301 0.122 |16667
-0.022 9.834 -0.214 |-0.122 -8.240 0.122 |17083
-0.017 9.812 -0.276 |-0.183 -8.362 -0.061 |16625
-0.057 9.841 -0.280 |-0.183 -8.484 -0.122 |26875
-0.036 9.882 -0.238 |-0.183 -8.484 0.000 |56750
-0.007 9.877 -0.233 |-0.183 -8.545 0.061 |16500
-0.010 9.865 -0.259 |-0.183 -8.545 0.061 |16875
0.007 9.879 -0.271 |-0.122 -8.545 0.061 |16791
0.019 9.872 -0.238 |-0.061 -8.545 0.061 |16459
0.022 9.867 -0.259 |-0.061 -8.484 0.061 |16625
0.017 9.886 -0.276 |-0.061 -8.484 0.122 |16625
-0.002 9.879 -0.252 |0.000 -8.484 0.000 |16125
-0.019 9.874 -0.261 |0.061 -8.484 -0.061 |16333
-0.026 9.870 -0.290 |-0.061 -8.484 0.000 |16458
0.007 9.848 -0.290 |-0.061 -8.667 0.061 |56708
0.019 9.870 -0.314 |0.122 -8.606 0.000 |55833
0.000 9.872 -0.261 |0.061 -8.667 0.000 |16208
-0.033 9.822 -0.226 |-0.061 -8.667 0.061 |16500
-0.048 9.822 -0.185 |0.000 -8.606 0.122 |16416
-0.038 9.860 -0.211 |0.061 -8.667 0.122 |16709
-0.038 9.860 -0.211 |0.061 -8.728 0.000 |16375
-0.048 9.882 -0.230 |0.061 -8.728 -0.183 |16458
-0.041 9.882 -0.228 |0.000 -8.667 -0.122 |16708
-0.024 9.894 -0.221 |0.000 -8.789 0.000 |16458
-0.014 9.874 -0.226 |0.000 -8.789 0.061 |16417
-0.002 9.824 -0.273 |0.061 -8.789 0.122 |16959
0.000 9.815 -0.261 |0.122 -8.850 0.122 |16375
-0.002 9.865 -0.259 |0.122 -8.911 0.183 |22917
-0.002 9.889 -0.245 |0.000 -8.911 0.122 |18459
-0.002 9.889 -0.245 |0.000 -8.911 0.061 |16792
-0.022 9.865 -0.240 |0.061 -8.789 0.122 |17500
