Accel XYZ (m/s^2) |Gyro  XYZ (deg/sec)  |Time (nanoseconds)
-0.124 -0.491 -9.945 |-0.061 -0.244 0.244 |16167
-0.120 -0.505 -9.926 |0.000 -0.183 0.305 |16250
-0.108 -0.491 -9.909 |0.000 -0.122 0.244 |55584
-0.112 -0.481 -9.950 |-0.061 -0.122 0.305 |17291
-0.098 -0.496 -9.964 |0.000 -0.122 0.305 |16375
-0.091 -0.479 -9.947 |0.061 -0.122 0.244 |16583
-0.098 -0.505 -9.909 |0.061 -0.061 0.244 |16458
-0.098 -0.505 -9.871 |0.000 0.000 0.305 |15958
-0.105 -0.515 -9.883 |0.000 0.061 0.366 |17250
-0.093 -0.527 -9.933 |0.061 0.000 0.366 |55708
-0.079 -0.503 -9.964 |0.061 -0.061 0.305 |223667
-0.112 -0.510 -9.990 |0.000 -0.061 0.366 |26584
-0.117 -0.522 -9.943 |0.061 -0.122 0.366 |18000
-0.134 -0.522 -9.909 |0.061 -0.122 0.305 |16667
-0.122 -0.539 -9.933 |0.061 0.000 0.183 |16958
-0.124 -0.558 -9.957 |0.000 0.061 0.183 |17291
-0.108 -0.560 -9.978 |0.000 0.000 0.305 |19292
-0.108 -0.560 -9.978 |0.061 -0.122 0.305 |50750
-0.131 -0.536 -9.926 |0.061 -0.183 0.244 |18708
-0.100 -0.524 -9.990 |0.061 -0.183 0.244 |16750
-0.062 -0.524 -10.033 |0.061 -0.061 0.183 |24042
-0.072 -0.543 -10.000 |0.061 0.000 0.244 |17667
-0.074 -0.529 -9.947 |0.122 0.000 0.305 |16625
-0.091 -0.510 -9.950 |0.122 0.000 0.305 |17084
-0.124 -0.527 -9.957 |0.183 -0.061 0.366 |16584
-0.108 -0.524 -9.964 |0.183 -0.061 0.244 |16666
-0.081 -0.510 -9.947 |0.122 0.000 0.122 |16667
-0.093 -0.515 -9.888 |0.000 0.000 0.122 |55833
-0.091 -0.524 -9.921 |-0.061 0.000 0.305 |16584
-0.084 -0.503 -9.981 |-0.061 -0.061 0.305 |16542
-0.105 -0.505 -9.955 |0.061 0.000 0.244 |16542
-0.105 -0.519 -9.924 |0.061 0.000 0.244 |16250
-0.100 -0.515 -9.931 |0.183 0.000 0.122 |16667
-0.074 -0.517 -9.933 |0.244 -0.061 0.122 |16375
-0.060 -0.507 -9.919 |0.244 -0.061 0.244 |16667
-0.060 -0.519 -9.921 |0.183 -0.061 0.366 |16417
-0.062 -0.519 -9.921 |0.183 0.000 0.305 |16042
-0.084 -0.512 -9.886 |0.061 0.000 0.122 |56250
-0.084 -0.498 -9.883 |-0.061 0.061 0.305 |16625
-0.072 -0.493 -9.907 |0.000 0.061 0.366 |16709
-0.084 -0.524 -9.902 |-0.061 0.000 0.305 |16458
-0.072 -0.519 -9.917 |0.000 -0.061 0.122 |23458
-0.074 -0.543 -9.909 |0.061 -0.183 0.061 |19042
-0.120 -0.541 -9.902 |0.000 -0.183 0.183 |17125
-0.115 -0.503 -9.902 |-0.183 -0.061 0.244 |16375
-0.096 -0.546 -9.879 |-0.061 0.000 0.183 |16625
-0.110 -0.531 -9.900 |0.122 -0.061 0.122 |17041
-0.127 -0.500 -9.938 |0.305 -0.122 0.122 |56334
-0.091 -0.524 -9.938 |0.366 -0.061 0.183 |17083
-0.105 -0.541 -9.900 |0.366 0.000 0.305 |16750
-0.110 -0.517 -9.909 |0.244 -0.061 0.366 |16709
-0.084 -0.479 -9.950 |0.183 -0.061 0.427 |16625
-0.045 -0.488 -9.962 |0.061 -0.122 0.427 |16625
-0.069 -0.524 -9.928 |-0.061 -0.061 0.366 |16375
-0.100 -0.503 -9.928 |-0.061 0.000 0.305 |16167
-0.100 -0.503 -9.928 |-0.061 0.000 0.122 |16500
-0.084 -0.546 -9.914 |0.000 -0.122 0.000 |55875
-0.103 -0.519 -9.914 |-0.061 -0.183 0.000 |16584
-0.110 -0.484 -9.940 |-0.061 -0.183 0.183 |16792
-0.084 -0.491 -9.962 |-0.061 -0.183 0.366 |16334
-0.067 -0.522 -9.962 |0.061 -0.122 0.549 |16625
-0.067 -0.522 -9.962 |0.183 -0.061 0.549 |16375
-0.079 -0.505 -9.924 |0.183 -0.061 0.427 |16584
-0.110 -0.493 -9.893 |0.122 0.000 0.366 |16333
-0.103 -0.517 -9.876 |0.061 0.000 0.305 |16375
-0.096 -0.551 -9.888 |0.061 0.000 0.305 |16333
-0.108 -0.541 -9.838 |0.183 0.000 0.305 |23667
-0.120 -0.536 -9.857 |0.122 -0.061 0.366 |56292
-0.100 -0.539 -9.862 |0.061 0.000 0.366 |16500
-0.069 -0.543 -9.912 |0.061 0.000 0.366 |16458
-0.091 -0.529 -9.912 |0.122 0.000 0.305 |16709
-0.117 -0.512 -9.864 |0.061 0.000 0.244 |16542
-0.108 -0.500 -9.905 |0.061 -0.061 0.305 |16500
-0.079 -0.496 -9.909 |0.183 -0.244 0.305 |16291
-0.079 -0.507 -9.936 |0.183 -0.183 0.366 |16208
-0.079 -0.507 -9.936 |0.122 -0.061 0.427 |17042
-0.093 -0.512 -9.988 |0.061 0.000 0.305 |55250
-0.100 -0.500 -9.985 |0.061 0.000 0.244 |16625
-0.105 -0.529 -9.983 |0.061 0.061 0.244 |16375
-0.112 -0.551 -9.997 |0.000 0.000 0.305 |16042
-0.088 -0.534 -9.928 |-0.122 -0.122 0.427 |16583
-0.088 -0.534 -9.928 |-0.122 -0.183 0.427 |16417
-0.062 -0.491 -9.876 |0.000 -0.183 0.366 |15959
-0.069 -0.486 -9.886 |0.183 -0.061 0.305 |16667
-0.091 -0.539 -9.902 |0.122 0.000 0.366 |16583
-0.098 -0.567 -9.907 |0.061 0.000 0.427 |16292
-0.091 -0.517 -9.888 |0.061 0.000 0.427 |16333
-0.079 -0.491 -9.933 |0.000 0.000 0.488 |16875
-0.062 -0.529 -9.983 |0.000 0.000 0.488 |16625
-0.065 -0.524 -9.943 |0.000 -0.183 0.366 |16958
-0.079 -0.512 -9.928 |0.061 -0.122 0.305 |16625
-0.086 -0.515 -9.936 |0.122 -0.122 0.366 |56333
-0.091 -0.498 -9.855 |0.000 -0.244 0.305 |16208
-0.115 -0.491 -9.890 |-0.122 -0.183 0.244 |16458
-0.127 -0.512 -9.962 |-0.122 -0.122 0.366 |16667
-0.105 -0.534 -9.936 |-0.061 0.000 0.610 |16459
-0.088 -0.551 -9.921 |-0.122 0.061 0.488 |251083
-0.091 -0.505 -9.921 |-0.122 0.122 0.366 |18792
-0.081 -0.503 -9.952 |-0.061 0.122 0.427 |16666
-0.069 -0.519 -10.002 |0.000 0.061 0.488 |23042
-0.079 -0.519 -9.945 |0.061 0.000 0.366 |56167
-0.091 -0.507 -9.924 |0.183 -0.061 0.122 |16750
-0.086 -0.491 -9.938 |0.244 -0.061 0.305 |16334
-0.100 -0.524 -9.888 |0.122 0.000 0.488 |16417
-0.120 -0.565 -9.895 |0.000 0.000 0.488 |16292
-0.098 -0.548 -9.926 |-0.061 -0.061 0.366 |16500
-0.110 -0.493 -9.943 |-0.122 -0.061 0.305 |16833
-0.112 -0.512 -9.952 |0.000 0.000 0.305 |16000
-0.115 -0.563 -9.912 |0.061 0.000 0.427 |16708
-0.115 -0.551 -9.905 |0.061 0.000 0.427 |16500
-0.091 -0.531 -9.936 |0.061 -0.061 0.549 |16750
-0.093 -0.536 -9.938 |0.000 -0.061 0.549 |16458
-0.081 -0.534 -9.928 |0.122 -0.061 0.488 |16708
-0.096 -0.517 -9.914 |0.122 0.000 0.427 |16458
-0.108 -0.515 -9.926 |0.122 0.122 0.366 |16542
-0.079 -0.510 -9.926 |0.061 0.122 0.427 |16625
-0.093 -0.527 -9.874 |0.000 0.061 0.488 |16416
-0.112 -0.539 -9.914 |-0.061 -0.122 0.549 |16666
-0.112 -0.539 -9.914 |-0.061 -0.122 0.610 |16292
-0.112 -0.519 -9.983 |-0.061 -0.061 0.549 |16458
-0.081 -0.527 -9.997 |0.000 -0.061 0.488 |16333
-0.053 -0.524 -9.957 |0.061 -0.122 0.366 |23125
-0.103 -0.491 -9.993 |0.061 -0.183 0.366 |17583
-0.100 -0.505 -9.955 |0.061 -0.183 0.427 |16958
-0.096 -0.517 -9.950 |0.122 -0.122 0.488 |16750
-0.096 -0.517 -9.950 |0.061 0.000 0.427 |16416
-0.098 -0.503 -9.938 |-0.061 0.122 0.244 |16750
-0.081 -0.474 -9.902 |-0.061 0.122 0.122 |16583
-0.091 -0.479 -9.940 |-0.061 0.000 0.183 |17500
-0.096 -0.527 -9.940 |0.000 -0.061 0.366 |18834
-0.084 -0.548 -9.917 |0.000 -0.061 0.366 |17667
-0.079 -0.543 -9.917 |-0.061 -0.061 0.549 |16750
-0.074 -0.527 -9.909 |-0.183 -0.061 0.488 |16375
-0.079 -0.500 -9.940 |-0.183 -0.061 0.366 |16459
-0.124 -0.507 -9.990 |-0.061 -0.183 0.305 |16750
-0.122 -0.529 -9.964 |0.061 -0.183 0.305 |16459
-0.079 -0.498 -9.919 |0.122 -0.183 0.366 |17458
-0.069 -0.515 -9.900 |0.061 -0.061 0.366 |17083
-0.081 -0.515 -9.962 |0.000 0.061 0.366 |16584
-0.086 -0.491 -10.000 |-0.061 0.000 0.305 |17792
-0.096 -0.529 -9.988 |0.000 -0.122 0.183 |16500
-0.096 -0.551 -10.004 |0.122 -0.122 0.305 |23959
-0.076 -0.541 -9.990 |0.244 -0.061 0.366 |16542
-0.091 -0.531 -9.959 |0.244 0.000 0.366 |16083
-0.091 -0.531 -9.959 |0.122 0.000 0.366 |16250
-0.098 -0.529 -9.936 |0.061 0.000 0.427 |16958
-0.084 -0.527 -9.926 |0.061 0.000 0.305 |16417
-0.084 -0.539 -9.909 |0.061 0.061 0.366 |55875
-0.115 -0.522 -9.955 |0.000 0.122 0.305 |16708
-0.129 -0.541 -9.924 |0.000 0.122 0.305 |16291
-0.108 -0.546 -9.945 |0.061 0.061 0.366 |16417
-0.084 -0.558 -9.931 |0.061 -0.061 0.488 |17000
-0.072 -0.565 -9.902 |0.061 -0.061 0.488 |16500
-0.079 -0.519 -9.962 |0.061 -0.061 0.366 |16416
-0.112 -0.484 -9.969 |0.122 -0.122 0.305 |16666
-0.100 -0.493 -9.924 |0.183 -0.183 0.427 |560709
-0.079 -0.519 -9.912 |0.061 0.000 0.488 |17458
-0.074 -0.512 -9.931 |-0.061 0.122 0.610 |16625
-0.062 -0.522 -9.969 |0.000 0.061 0.610 |16584
-0.055 -0.512 -9.981 |0.061 0.000 0.610 |16500
-0.055 -0.512 -9.981 |0.061 0.000 0.610 |16375
-0.098 -0.541 -9.938 |0.061 0.000 0.549 |16500
-0.112 -0.565 -9.914 |0.000 -0.122 0.488 |17958
-0.108 -0.546 -9.907 |-0.061 -0.122 0.366 |16833
-0.098 -0.503 -9.862 |0.061 0.061 0.366 |16625
-0.076 -0.472 -9.898 |0.122 0.183 0.427 |16500
-0.067 -0.507 -9.957 |0.000 0.122 0.488 |16541
-0.084 -0.519 -9.902 |-0.061 0.000 0.488 |16458
-0.091 -0.500 -9.888 |-0.061 0.000 0.488 |16292
-0.091 -0.512 -9.933 |0.000 -0.061 0.427 |16375
-0.086 -0.517 -9.926 |0.122 -0.061 0.366 |16667
-0.081 -0.503 -9.914 |-0.061 -0.061 0.488 |55416
-0.098 -0.543 -9.936 |-0.122 -0.061 0.732 |17042
-0.105 -0.548 -9.976 |-0.061 0.061 0.732 |16417
-0.105 -0.548 -9.976 |-0.061 0.061 0.671 |16541
-0.086 -0.527 -9.974 |-0.061 -0.061 0.549 |16708
-0.067 -0.505 -9.957 |0.000 -0.122 0.488 |16458
-0.100 -0.515 -9.893 |0.061 -0.061 0.366 |16917
-0.124 -0.522 -9.857 |0.061 -0.061 0.305 |16542
-0.110 -0.498 -9.893 |0.061 -0.061 0.305 |17250
-0.093 -0.496 -9.962 |0.000 -0.183 0.427 |56208
-0.100 -0.515 -9.952 |-0.061 -0.061 0.549 |56459
-0.100 -0.529 -9.945 |-0.183 0.122 0.488 |55625
-0.060 -0.546 -9.985 |-0.122 -0.122 0.488 |56583
-0.115 -0.555 -9.964 |-0.122 -0.061 0.366 |56625
-0.117 -0.531 -9.964 |-0.183 0.061 0.488 |55917
-0.124 -0.510 -9.943 |0.000 0.061 0.427 |57042
-0.127 -0.515 -9.933 |0.000 -0.122 0.732 |56084
-0.091 -0.517 -9.876 |0.061 -0.122 0.610 |56834
-0.074 -0.500 -9.978 |0.000 0.122 0.366 |56166
-0.079 -0.524 -9.909 |-0.061 -0.122 0.366 |56167
-0.098 -0.498 -9.907 |-0.061 -0.061 0.549 |56083
-0.062 -0.515 -9.990 |-0.061 0.061 0.610 |16500
-0.043 -0.493 -9.976 |0.000 0.122 0.610 |17583
-0.062 -0.498 -9.995 |0.000 0.122 0.549 |17000
-0.057 -0.517 -9.983 |0.061 0.061 0.366 |16500
-0.076 -0.507 -9.964 |0.061 0.000 0.305 |16584
-0.100 -0.503 -9.950 |0.122 0.061 0.244 |17125
-0.091 -0.517 -9.926 |0.061 0.122 0.305 |16500
-0.069 -0.515 -9.962 |0.000 0.061 0.488 |16375
-0.057 -0.503 -9.957 |0.000 -0.061 0.610 |16292
-0.050 -0.517 -9.874 |0.000 -0.122 0.671 |16459
-0.069 -0.543 -9.912 |-0.061 -0.061 0.671 |16417
-0.069 -0.543 -9.912 |-0.061 0.000 0.488 |16416
-0.100 -0.548 -9.943 |0.000 0.000 0.427 |16208
-0.093 -0.534 -9.947 |-0.061 -0.061 0.488 |16667
-0.100 -0.510 -9.966 |-0.122 -0.061 0.549 |16708
-0.103 -0.512 -9.962 |-0.183 0.061 0.488 |23584
-0.093 -0.541 -9.936 |-0.183 0.061 0.488 |17750
-0.093 -0.548 -9.936 |-0.244 -0.061 0.488 |17667
-0.093 -0.548 -9.936 |-0.244 -0.122 0.610 |16791
-0.096 -0.548 -9.955 |-0.183 -0.061 0.671 |16500
-0.091 -0.536 -9.936 |-0.061 0.000 0.549 |16625
-0.110 -0.524 -9.860 |0.061 0.000 0.488 |17083
-0.105 -0.515 -9.890 |0.122 0.000 0.427 |17375
-0.041 -0.527 -9.959 |0.122 0.000 0.427 |16750
-0.057 -0.524 -9.981 |0.061 0.000 0.427 |17791
-0.091 -0.531 -9.938 |-0.061 0.061 0.427 |17250
-0.072 -0.524 -9.921 |-0.061 -0.061 0.366 |23667
-0.096 -0.488 -9.947 |-0.061 0.000 0.549 |17083
-0.086 -0.491 -9.900 |-0.061 0.000 0.549 |17083
-0.069 -0.531 -9.869 |-0.061 0.000 0.671 |16125
-0.079 -0.531 -9.900 |-0.061 -0.061 0.549 |17292
-0.079 -0.488 -9.919 |-0.122 -0.183 0.488 |16250
-0.055 -0.507 -9.952 |-0.244 -0.122 0.610 |16167
-0.050 -0.512 -9.945 |-0.244 -0.061 0.732 |55416
-0.055 -0.493 -9.945 |0.000 0.000 0.549 |55375
-0.105 -0.522 -9.876 |-0.183 -0.122 0.549 |55458
-0.093 -0.476 -9.895 |-0.305 -0.061 0.488 |17000
-0.091 -0.505 -9.917 |-0.366 -0.122 0.366 |16542
-0.084 -0.531 -9.909 |-0.244 -0.183 0.305 |16125
-0.084 -0.531 -9.909 |-0.061 -0.183 0.305 |16458
-0.072 -0.527 -9.917 |-0.061 -0.122 0.244 |16667
-0.081 -0.529 -10.002 |-0.061 -0.061 0.122 |23167
-0.088 -0.558 -9.957 |-0.183 -0.061 0.183 |16291
-0.067 -0.553 -9.917 |-0.244 -0.122 0.305 |16625
-0.098 -0.512 -9.969 |-0.244 -0.122 0.305 |17459
-0.108 -0.519 -9.947 |-0.366 -0.183 0.366 |16250
-0.105 -0.529 -9.895 |-0.366 -0.122 0.488 |16375
-0.117 -0.529 -9.850 |-0.183 -0.061 0.427 |16584
-0.100 -0.517 -9.900 |-0.061 0.000 0.305 |17500
-0.081 -0.491 -9.950 |-0.061 0.000 0.366 |17000
-0.086 -0.467 -9.943 |-0.122 0.000 0.488 |24375
-0.084 -0.472 -9.907 |-0.122 0.000 0.610 |16958
-0.074 -0.476 -9.898 |-0.122 -0.122 0.671 |17041
-0.060 -0.507 -9.898 |-0.061 -0.183 0.671 |16583
-0.079 -0.553 -9.914 |-0.061 -0.122 0.549 |16708
-0.088 -0.541 -9.952 |-0.061 0.000 0.488 |16292
-0.098 -0.519 -9.893 |-0.061 -0.061 0.488 |16750
-0.108 -0.491 -9.898 |-0.122 -0.061 0.488 |17250
-0.091 -0.481 -9.895 |-0.305 -0.061 0.488 |16375
-0.088 -0.512 -9.855 |-0.305 -0.061 0.549 |16333
-0.088 -0.512 -9.855 |-0.122 -0.061 0.610 |16667
-0.069 -0.534 -9.890 |-0.061 -0.061 0.549 |16583
-0.069 -0.527 -9.919 |-0.122 -0.061 0.427 |16500
-0.081 -0.519 -9.940 |-0.183 0.000 0.305 |16125
-0.093 -0.515 -9.921 |-0.183 0.061 0.488 |16250
-0.084 -0.493 -9.912 |-0.183 0.061 0.488 |16875
-0.069 -0.522 -9.933 |-0.122 0.000 0.671 |16916
-0.081 -0.555 -9.871 |-0.061 0.000 0.549 |16625
-0.086 -0.546 -9.876 |-0.061 0.000 0.427 |16584
-0.074 -0.560 -9.969 |-0.061 0.000 0.427 |16583
-0.081 -0.572 -10.009 |-0.061 0.000 0.488 |20000
-0.088 -0.560 -9.957 |-0.061 0.061 0.488 |16416
-0.084 -0.531 -9.893 |-0.122 0.061 0.610 |16542
-0.076 -0.515 -9.945 |-0.183 0.061 0.671 |16541
-0.067 -0.515 -9.955 |-0.122 0.000 0.610 |225667
-0.096 -0.515 -9.928 |-0.183 0.061 0.549 |29875
-0.103 -0.529 -9.955 |-0.305 0.122 0.549 |20583
-0.079 -0.546 -9.940 |-0.305 0.061 0.549 |17333
-0.081 -0.512 -9.936 |-0.183 0.061 0.488 |16916
-0.060 -0.507 -9.940 |-0.183 0.122 0.427 |16334
-0.072 -0.515 -9.938 |-0.183 0.122 0.427 |17375
-0.100 -0.493 -9.950 |-0.183 0.061 0.488 |17584
-0.096 -0.529 -9.981 |-0.183 0.000 0.549 |16500
-0.098 -0.565 -9.993 |-0.183 -0.061 0.488 |17625
-0.105 -0.560 -9.943 |-0.244 -0.122 0.488 |16708
-0.108 -0.515 -9.950 |-0.244 -0.061 0.488 |16458
-0.076 -0.500 -9.924 |-0.183 0.061 0.488 |16375
-0.055 -0.505 -9.890 |-0.183 0.061 0.549 |16500
-0.055 -0.505 -9.890 |-0.122 0.061 0.671 |16708
-0.067 -0.503 -9.933 |-0.061 0.000 0.671 |16375
-0.060 -0.493 -9.909 |0.000 0.000 0.610 |16125
-0.053 -0.476 -9.898 |-0.061 -0.061 0.610 |16625
-0.057 -0.484 -9.945 |-0.061 -0.061 0.610 |17208
-0.081 -0.524 -9.912 |-0.122 -0.061 0.610 |16791
-0.105 -0.541 -9.893 |-0.183 0.000 0.549 |16292
-0.088 -0.534 -9.886 |-0.183 0.000 0.549 |16416
-0.055 -0.541 -9.921 |-0.183 0.061 0.488 |16459
-0.065 -0.527 -9.964 |-0.122 0.122 0.488 |16709
-0.091 -0.510 -9.981 |-0.122 0.122 0.427 |16625
-0.096 -0.515 -10.012 |-0.122 0.061 0.427 |22542
-0.076 -0.510 -9.983 |-0.122 0.000 0.366 |16458
-0.043 -0.498 -9.957 |-0.183 0.000 0.244 |25042
-0.055 -0.515 -9.895 |-0.305 -0.122 0.305 |17583
-0.072 -0.522 -9.879 |-0.305 -0.061 0.366 |17084
-0.062 -0.522 -9.933 |-0.244 0.000 0.488 |16166
-0.060 -0.512 -9.969 |-0.183 -0.061 0.549 |17792
-0.079 -0.498 -9.983 |-0.183 -0.061 0.549 |16875
-0.079 -0.498 -9.983 |-0.183 0.000 0.488 |16667
-0.093 -0.493 -9.978 |-0.183 0.061 0.610 |16042
-0.076 -0.479 -9.921 |-0.244 0.122 0.671 |16333
-0.105 -0.491 -9.924 |-0.183 0.183 0.549 |16000
-0.148 -0.524 -9.917 |-0.183 0.122 0.610 |16417
-0.115 -0.527 -9.893 |-0.183 0.122 0.610 |16417
-0.117 -0.527 -9.962 |-0.183 0.122 0.610 |16250
-0.096 -0.517 -9.971 |-0.122 0.183 0.549 |16583
-0.072 -0.522 -9.957 |-0.122 0.122 0.610 |16625
-0.108 -0.524 -9.936 |-0.122 0.122 0.549 |16417
-0.112 -0.529 -9.959 |-0.122 0.061 0.366 |16458
-0.096 -0.531 -9.978 |-0.183 -0.061 0.366 |16500
-0.055 -0.534 -9.905 |-0.183 -0.183 0.305 |16333
-0.053 -0.522 -9.895 |-0.183 -0.183 0.244 |22208
-0.096 -0.527 -9.905 |-0.122 -0.183 0.366 |17875
-0.117 -0.539 -9.976 |0.000 -0.183 0.488 |16583
-0.115 -0.531 -9.988 |0.122 -0.061 0.427 |16750
-0.086 -0.539 -9.907 |0.000 -0.061 0.366 |16542
-0.079 -0.527 -9.914 |-0.183 -0.183 0.488 |15959
-0.081 -0.505 -9.936 |-0.122 -0.183 0.549 |56375
-0.069 -0.488 -9.933 |-0.061 -0.183 0.488 |16041
-0.072 -0.515 -9.898 |-0.061 -0.183 0.488 |16458
-0.093 -0.524 -9.909 |-0.122 -0.061 0.427 |16417
-0.115 -0.548 -9.909 |-0.061 0.061 0.366 |16458
-0.105 -0.546 -9.905 |0.061 0.122 0.427 |16833
-0.091 -0.524 -9.938 |0.000 0.183 0.549 |21333
-0.084 -0.567 -9.898 |-0.244 -0.122 0.610 |19000
-0.081 -0.558 -9.874 |-0.183 -0.244 0.610 |156625
-0.069 -0.543 -9.976 |-0.122 -0.183 0.549 |55708
-0.069 -0.531 -9.964 |-0.061 -0.122 0.610 |55042
-0.086 -0.484 -9.945 |-0.183 -0.061 0.549 |16708
-0.060 -0.498 -9.966 |-0.244 0.000 0.549 |16583
-0.060 -0.534 -9.917 |-0.305 -0.122 0.427 |16458
-0.084 -0.539 -9.871 |-0.244 -0.122 0.427 |16500
-0.084 -0.539 -9.871 |-0.183 -0.061 0.732 |16333
-0.091 -0.534 -9.888 |-0.122 0.061 0.732 |16458
-0.088 -0.505 -9.928 |-0.183 0.061 0.549 |16208
-0.105 -0.488 -9.981 |-0.244 0.122 0.427 |16250
-0.091 -0.510 -9.988 |-0.244 0.061 0.488 |16583
-0.069 -0.522 -9.966 |-0.122 -0.061 0.671 |16917
-0.076 -0.507 -9.945 |-0.122 -0.061 0.671 |16625
-0.098 -0.507 -9.912 |-0.122 -0.183 0.671 |16542
-0.108 -0.522 -9.943 |-0.122 -0.122 0.671 |16500
-0.117 -0.517 -9.936 |-0.244 -0.061 0.549 |16500
-0.115 -0.500 -9.921 |-0.244 -0.122 0.549 |16334
-0.081 -0.500 -9.909 |-0.244 -0.244 0.549 |16000
-0.091 -0.527 -9.919 |-0.244 -0.183 0.549 |16125
-0.103 -0.517 -9.938 |-0.183 -0.122 0.549 |16541
-0.086 -0.505 -9.943 |-0.244 -0.061 0.488 |16541
-0.065 -0.522 -9.900 |-0.244 -0.183 0.366 |20916
-0.074 -0.498 -9.860 |-0.122 -0.244 0.427 |18833
-0.081 -0.503 -9.883 |-0.061 -0.122 0.610 |17500
-0.072 -0.531 -9.829 |-0.061 0.000 0.732 |229500
-0.072 -0.507 -9.890 |0.061 0.000 0.610 |19916
-0.079 -0.462 -9.921 |0.061 0.000 0.610 |16667
-0.088 -0.469 -9.881 |-0.061 -0.122 0.671 |16791
-0.079 -0.510 -9.945 |-0.183 -0.061 0.671 |16667
-0.074 -0.524 -9.959 |-0.183 -0.061 0.610 |16833
-0.088 -0.541 -9.947 |-0.183 -0.061 0.549 |16500
-0.084 -0.524 -9.919 |-0.183 -0.061 0.488 |55625
-0.050 -0.479 -9.924 |-0.122 -0.183 0.549 |17625
-0.050 -0.479 -9.924 |0.000 -0.183 0.610 |16417
-0.067 -0.469 -9.902 |0.061 -0.061 0.610 |16708
-0.096 -0.479 -9.876 |0.000 0.000 0.610 |16208
-0.117 -0.481 -9.943 |-0.183 -0.122 0.671 |16416
-0.098 -0.510 -9.964 |-0.244 -0.061 0.732 |16500
-0.057 -0.517 -9.917 |-0.244 -0.061 0.732 |17042
-0.091 -0.515 -9.921 |-0.244 -0.061 0.610 |16459
-0.115 -0.522 -9.907 |-0.122 -0.061 0.488 |16583
-0.117 -0.546 -9.860 |-0.061 0.061 0.427 |16458
-0.103 -0.558 -9.917 |0.000 0.122 0.427 |16458
-0.086 -0.522 -9.990 |0.000 0.061 0.549 |16583
-0.076 -0.517 -9.981 |-0.061 -0.061 0.610 |16542
-0.084 -0.527 -9.955 |-0.122 0.000 0.488 |16792
-0.096 -0.488 -9.921 |-0.183 -0.061 0.549 |16417
-0.093 -0.472 -9.926 |-0.183 -0.183 0.671 |26667
-0.088 -0.515 -9.945 |-0.183 -0.244 0.671 |17625
-0.105 -0.546 -9.909 |-0.122 -0.122 0.732 |16834
-0.115 -0.531 -9.909 |-0.061 0.000 0.793 |16375
-0.088 -0.524 -9.912 |-0.183 0.122 0.732 |16209
-0.088 -0.524 -9.912 |-0.244 0.183 0.671 |16000
-0.072 -0.512 -9.900 |-0.244 0.122 0.671 |16625
-0.043 -0.486 -9.943 |-0.244 0.000 0.671 |16291
-0.055 -0.500 -9.978 |-0.183 -0.122 0.732 |16208
-0.088 -0.505 -9.955 |-0.122 -0.061 0.671 |17000
-0.088 -0.519 -9.938 |-0.122 -0.061 0.671 |17416
-0.096 -0.541 -9.936 |-0.122 0.061 0.610 |16375
-0.079 -0.529 -9.909 |-0.061 0.061 0.610 |16250
-0.069 -0.534 -9.888 |0.061 0.061 0.610 |16292
-0.084 -0.558 -9.898 |0.122 0.000 0.610 |17500
-0.084 -0.536 -9.883 |-0.061 0.000 0.549 |16584
-0.110 -0.503 -9.862 |-0.061 0.000 0.610 |16625
-0.117 -0.512 -9.931 |0.000 0.000 0.732 |16083
-0.074 -0.558 -9.964 |0.000 -0.061 0.793 |44875
-0.053 -0.558 -9.919 |-0.061 -0.183 0.671 |16667
-0.053 -0.558 -9.919 |-0.122 -0.244 0.610 |16583
-0.072 -0.529 -9.909 |-0.183 -0.122 0.610 |18083
-0.074 -0.536 -9.893 |-0.244 0.000 0.671 |16166
-0.069 -0.519 -9.928 |-0.183 0.000 0.671 |16167
-0.060 -0.484 -9.931 |0.000 0.000 0.488 |16292
-0.074 -0.474 -9.881 |0.000 0.000 0.488 |15875
-0.091 -0.503 -9.895 |0.061 -0.122 0.366 |26667
-0.072 -0.512 -9.895 |-0.061 -0.122 0.549 |19000
-0.088 -0.491 -9.905 |0.000 -0.061 0.671 |18708
-0.081 -0.507 -9.959 |0.061 -0.061 0.671 |17167
-0.091 -0.505 -9.959 |0.183 0.061 0.549 |55958
-0.100 -0.484 -9.928 |0.061 0.061 0.610 |56417
-0.100 -0.522 -9.938 |0.061 0.000 0.732 |56584
-0.076 -0.503 -9.976 |0.122 0.000 0.671 |16875
-0.110 -0.519 -9.957 |0.000 -0.061 0.549 |17000
-0.129 -0.505 -9.926 |-0.122 -0.122 0.549 |16667
-0.112 -0.503 -9.957 |-0.061 -0.061 0.610 |16625
-0.100 -0.512 -9.957 |0.000 0.061 0.671 |16667
-0.093 -0.496 -9.914 |0.000 0.061 0.610 |16666
-0.060 -0.491 -9.905 |0.000 0.122 0.671 |16583
-0.060 -0.491 -9.905 |-0.061 0.122 0.671 |16625
-0.062 -0.484 -9.907 |-0.061 -0.061 0.610 |16458
-0.105 -0.462 -9.883 |0.000 -0.061 0.610 |16584
-0.110 -0.496 -9.905 |-0.061 0.061 0.671 |16625
-0.108 -0.507 -9.917 |-0.061 0.061 0.671 |17000
-0.112 -0.484 -9.917 |-0.061 0.061 0.793 |16750
-0.076 -0.519 -9.952 |-0.061 -0.061 0.916 |16541
