Accel XYZ (m/s^2) |Gyro  XYZ (deg/sec)  |Time (nanoseconds)
-0.057 9.855 -0.349 |-0.427 0.366 0.183 |16625
-0.055 9.831 -0.354 |-0.366 0.366 0.183 |16416
-0.062 9.819 -0.290 |-0.122 0.366 0.000 |23209
-0.048 9.848 -0.245 |-0.061 0.366 -0.061 |20041
-0.033 9.860 -0.271 |-0.122 0.366 0.122 |235334
-0.055 9.827 -0.285 |-0.305 0.366 0.183 |20917
-0.076 9.836 -0.306 |-0.244 0.305 0.061 |17542
-0.055 9.829 -0.259 |-0.183 0.305 -0.061 |17083
-0.036 9.836 -0.238 |-0.183 0.366 -0.122 |17666
-0.033 9.853 -0.290 |-0.244 0.427 0.000 |20125
-0.033 9.850 -0.290 |-0.244 0.427 -0.061 |16500
-0.045 9.860 -0.233 |-0.244 0.366 -0.183 |26875
-0.038 9.865 -0.257 |-0.183 0.427 -0.122 |18208
-0.017 9.865 -0.316 |-0.122 0.427 -0.122 |17208
-0.031 9.874 -0.314 |-0.244 0.427 -0.061 |16458
-0.041 9.872 -0.264 |-0.244 0.427 -0.061 |16917
-0.024 9.855 -0.240 |-0.305 0.305 -0.061 |16959
-0.029 9.877 -0.278 |-0.305 0.244 -0.122 |17291
-0.031 9.860 -0.235 |-0.305 0.305 -0.061 |16250
-0.029 9.836 -0.235 |-0.244 0.366 -0.061 |16584
-0.019 9.862 -0.247 |-0.305 0.488 -0.061 |16292
-0.019 9.886 -0.261 |-0.305 0.427 0.061 |16667
-0.036 9.867 -0.302 |-0.244 0.305 0.244 |16250
-0.036 9.867 -0.302 |-0.183 0.244 0.122 |16333
-0.062 9.870 -0.287 |-0.122 0.305 0.122 |16750
-0.062 9.872 -0.278 |-0.061 0.305 0.122 |18000
-0.038 9.848 -0.290 |-0.122 0.366 0.000 |17208
-0.031 9.829 -0.254 |-0.244 0.488 -0.061 |16875
-0.010 9.831 -0.247 |-0.244 0.488 -0.061 |16500
-0.007 9.850 -0.249 |-0.305 0.427 0.000 |17375
-0.036 9.862 -0.242 |-0.183 0.427 0.000 |16166
-0.045 9.848 -0.245 |-0.244 0.366 0.000 |16459
-0.041 9.822 -0.216 |-0.244 0.366 0.000 |16375
-0.055 9.855 -0.214 |-0.244 0.305 0.122 |16959
-0.038 9.906 -0.254 |-0.244 0.305 0.244 |16458
-0.024 9.855 -0.349 |-0.305 0.488 0.183 |16709
-0.036 9.831 -0.352 |-0.305 0.610 0.000 |16583
-0.045 9.877 -0.318 |-0.244 0.488 -0.183 |26667
-0.053 9.865 -0.361 |-0.244 0.366 -0.061 |18125
-0.057 9.865 -0.333 |-0.244 0.305 0.061 |17583
-0.055 9.872 -0.247 |-0.183 0.305 0.183 |16583
-0.055 9.872 -0.247 |-0.061 0.305 0.061 |16792
-0.031 9.870 -0.264 |-0.122 0.427 0.000 |17583
-0.017 9.879 -0.302 |-0.244 0.427 -0.183 |16625
-0.007 9.867 -0.273 |-0.244 0.427 -0.305 |55125
-0.024 9.834 -0.254 |-0.305 0.427 -0.244 |16583
-0.022 9.803 -0.271 |-0.305 0.488 -0.122 |16875
-0.019 9.815 -0.273 |-0.244 0.488 -0.122 |16375
-0.022 9.853 -0.285 |-0.183 0.366 -0.183 |16583
-0.010 9.884 -0.266 |-0.183 0.305 -0.244 |16708
-0.033 9.882 -0.247 |-0.244 0.305 -0.183 |16375
-0.055 9.855 -0.259 |-0.244 0.366 0.000 |16167
-0.048 9.838 -0.271 |-0.244 0.366 0.122 |16375
-0.048 9.838 -0.271 |-0.183 0.488 0.061 |219500
0.005 9.855 -0.280 |-0.183 0.427 0.122 |55708
-0.060 9.853 -0.268 |-0.183 0.427 0.061 |16958
-0.031 9.855 -0.311 |-0.244 0.549 -0.061 |16542
-0.031 9.855 -0.311 |-0.305 0.671 -0.122 |16417
-0.012 9.834 -0.302 |-0.305 0.671 -0.122 |16667
-0.048 9.815 -0.311 |-0.244 0.549 0.061 |16542
-0.053 9.829 -0.337 |-0.183 0.488 0.061 |16375
-0.007 9.817 -0.297 |-0.183 0.488 0.061 |25084
-0.022 9.836 -0.235 |-0.122 0.366 0.061 |19042
-0.022 9.836 -0.235 |-0.061 0.244 0.061 |17875
-0.038 9.834 -0.207 |0.000 0.305 0.122 |16542
-0.002 9.843 -0.304 |-0.061 0.427 0.061 |17625
-0.019 9.855 -0.309 |-0.122 0.549 0.000 |17167
-0.067 9.865 -0.283 |-0.183 0.549 0.000 |16542
-0.062 9.872 -0.273 |-0.244 0.549 0.122 |17708
-0.041 9.860 -0.223 |-0.366 0.610 0.183 |17042
-0.033 9.838 -0.240 |-0.366 0.610 0.122 |17167
-0.024 9.838 -0.242 |-0.366 0.610 0.122 |16916
-0.012 9.848 -0.257 |-0.305 0.549 0.061 |16625
-0.012 9.877 -0.252 |-0.122 0.366 0.000 |16875
-0.041 9.860 -0.216 |-0.061 0.244 0.061 |16750
-0.055 9.831 -0.268 |-0.122 0.305 0.244 |16792
-0.050 9.841 -0.318 |-0.183 0.488 0.183 |16459
-0.055 9.834 -0.333 |-0.183 0.488 0.061 |16625
-0.053 9.827 -0.276 |-0.183 0.549 0.000 |16833
-0.057 9.841 -0.245 |-0.122 0.488 0.183 |17000
-0.050 9.865 -0.290 |-0.122 0.366 0.183 |16916
-0.050 9.865 -0.290 |-0.061 0.366 0.122 |16542
-0.038 9.862 -0.226 |-0.122 0.549 0.122 |16750
-0.043 9.877 -0.252 |-0.183 0.610 0.061 |16833
-0.050 9.870 -0.316 |-0.183 0.671 0.000 |16375
-0.026 9.834 -0.266 |-0.183 0.671 -0.061 |16250
-0.024 9.843 -0.254 |-0.183 0.671 -0.061 |16542
-0.043 9.843 -0.195 |-0.122 0.610 0.061 |16792
-0.038 9.838 -0.188 |-0.122 0.549 0.061 |16542
-0.053 9.853 -0.266 |-0.122 0.549 0.000 |17625
-0.062 9.865 -0.280 |-0.122 0.610 0.000 |257125
-0.055 9.889 -0.264 |-0.183 0.671 -0.061 |23292
-0.062 9.884 -0.295 |-0.183 0.671 -0.061 |16875
-0.050 9.848 -0.302 |-0.122 0.488 -0.061 |17208
-0.065 9.843 -0.268 |-0.061 0.427 -0.061 |17375
-0.069 9.841 -0.311 |0.000 0.488 -0.061 |17000
-0.031 9.858 -0.264 |-0.061 0.488 -0.061 |18833
-0.022 9.867 -0.209 |-0.122 0.488 -0.061 |17250
-0.045 9.834 -0.304 |-0.183 0.488 0.000 |16417
-0.033 9.822 -0.297 |-0.061 0.488 0.000 |16583
-0.038 9.831 -0.228 |0.000 0.549 -0.122 |16084
-0.072 9.850 -0.252 |0.000 0.732 -0.122 |16625
-0.033 9.829 -0.290 |0.000 0.732 0.000 |16417
0.010 9.836 -0.297 |0.061 0.610 0.000 |16875
0.010 9.836 -0.297 |0.061 0.427 0.000 |16458
-0.017 9.843 -0.278 |0.000 0.488 -0.061 |16417
-0.057 9.855 -0.328 |0.000 0.671 -0.122 |16625
-0.055 9.882 -0.335 |-0.061 0.793 0.000 |16584
-0.031 9.834 -0.252 |-0.183 0.671 0.061 |24500
-0.012 9.824 -0.264 |0.000 0.671 0.000 |18209
-0.036 9.853 -0.273 |0.183 0.671 -0.061 |17667
-0.048 9.850 -0.271 |0.305 0.732 0.000 |16708
-0.045 9.862 -0.283 |0.244 0.671 0.061 |16792
-0.057 9.882 -0.264 |0.000 0.671 0.061 |16417
-0.031 9.855 -0.219 |0.000 0.671 0.061 |16792
-0.026 9.838 -0.216 |-0.122 0.671 0.061 |17542
-0.048 9.848 -0.268 |-0.122 0.549 0.122 |16875
-0.024 9.850 -0.252 |-0.061 0.549 0.122 |16833
-0.014 9.836 -0.259 |0.061 0.610 0.000 |25458
-0.024 9.841 -0.304 |0.061 0.610 0.000 |18209
-0.038 9.870 -0.271 |0.000 0.549 0.061 |17250
-0.048 9.867 -0.285 |-0.061 0.549 0.000 |16375
-0.029 9.877 -0.311 |-0.061 0.549 0.000 |17042
-0.002 9.910 -0.285 |0.000 0.488 0.061 |17042
-0.010 9.874 -0.276 |0.183 0.549 0.122 |17417
-0.026 9.836 -0.299 |0.244 0.549 0.244 |16334
-0.017 9.824 -0.299 |0.122 0.488 0.244 |16125
-0.012 9.829 -0.311 |0.061 0.610 0.122 |16458
-0.002 9.848 -0.328 |0.122 0.732 0.000 |16292
-0.002 9.848 -0.328 |0.183 0.793 0.061 |16125
-0.007 9.855 -0.295 |0.183 0.854 0.183 |15917
-0.038 9.846 -0.295 |0.000 0.793 0.122 |55833
-0.036 9.831 -0.335 |-0.122 0.732 0.000 |16458
-0.043 9.838 -0.342 |-0.061 0.732 0.000 |16333
-0.072 9.834 -0.306 |0.061 0.732 0.000 |16292
-0.069 9.838 -0.325 |0.122 0.671 -0.061 |16500
-0.050 9.836 -0.311 |0.122 0.610 -0.122 |16292
-0.038 9.843 -0.311 |0.122 0.671 -0.122 |16542
-0.036 9.843 -0.349 |0.244 0.671 -0.061 |16125
-0.062 9.846 -0.278 |0.305 0.793 0.000 |16250
-0.062 9.846 -0.278 |0.244 0.854 0.000 |16167
-0.093 9.836 -0.233 |0.183 0.854 0.000 |16667
-0.060 9.841 -0.202 |0.183 0.732 0.000 |16291
-0.026 9.858 -0.173 |0.183 0.671 0.061 |22583
-0.055 9.850 -0.292 |0.122 0.671 0.122 |20542
-0.029 9.865 -0.302 |0.122 0.671 0.122 |17958
-0.002 9.858 -0.314 |0.122 0.732 0.183 |17542
-0.012 9.872 -0.297 |0.183 0.671 0.061 |17000
-0.012 9.872 -0.297 |0.183 0.549 0.000 |16542
-0.014 9.862 -0.245 |0.122 0.549 -0.061 |17000
-0.031 9.848 -0.271 |0.000 0.549 0.000 |17166
-0.043 9.836 -0.280 |-0.061 0.610 0.000 |16459
-0.050 9.846 -0.254 |0.061 0.610 0.000 |16542
-0.033 9.846 -0.287 |0.061 0.610 0.000 |16583
-0.002 9.858 -0.311 |0.183 0.549 0.000 |16291
-0.029 9.853 -0.280 |0.122 0.610 -0.183 |16167
-0.038 9.827 -0.257 |0.061 0.610 -0.183 |16542
-0.029 9.838 -0.266 |0.061 0.671 -0.061 |16458
-0.045 9.836 -0.292 |0.061 0.732 -0.122 |16709
-0.079 9.867 -0.273 |0.061 0.732 -0.183 |16292
-0.069 9.870 -0.238 |0.061 0.732 -0.061 |17208
-0.041 9.862 -0.249 |0.000 0.732 0.000 |16292
-0.017 9.894 -0.245 |0.000 0.671 0.061 |18625
-0.024 9.870 -0.245 |0.122 0.793 0.061 |16916
-0.036 9.848 -0.204 |0.183 0.854 -0.061 |56083
-0.010 9.870 -0.200 |0.244 0.732 0.122 |56583
-0.060 9.827 -0.321 |0.183 0.793 0.122 |56542
-0.055 9.877 -0.254 |0.366 0.793 -0.061 |56708
-0.022 9.867 -0.185 |0.366 0.671 0.061 |55792
-0.029 9.853 -0.178 |0.061 0.610 -0.061 |56291
0.010 9.815 -0.297 |0.061 0.671 -0.427 |56584
-0.007 9.860 -0.235 |0.122 0.732 -0.427 |56208
-0.036 9.824 -0.278 |0.244 0.732 -0.305 |16375
-0.033 9.841 -0.283 |0.305 0.671 -0.122 |16667
-0.031 9.850 -0.268 |0.305 0.732 0.000 |89208
-0.029 9.862 -0.299 |0.305 0.671 0.000 |17166
-0.012 9.908 -0.314 |0.305 0.671 0.061 |17375
-0.022 9.898 -0.290 |0.183 0.732 -0.122 |17041
-0.043 9.865 -0.295 |0.061 0.732 -0.122 |334625
-0.041 9.841 -0.254 |0.122 0.671 -0.122 |56000
-0.036 9.853 -0.261 |0.366 0.732 -0.122 |56084
-0.031 9.855 -0.242 |0.366 0.671 -0.122 |55667
-0.031 9.865 -0.264 |0.366 0.732 -0.122 |17500
-0.036 9.865 -0.261 |0.366 0.671 -0.061 |16250
-0.036 9.865 -0.261 |0.366 0.671 -0.183 |16292
-0.038 9.848 -0.233 |0.366 0.671 -0.244 |17042
-0.036 9.848 -0.283 |0.305 0.732 -0.183 |16667
-0.024 9.867 -0.337 |0.244 0.732 -0.122 |16375
0.002 9.867 -0.285 |0.183 0.610 0.000 |16250
-0.029 9.850 -0.292 |0.183 0.610 0.000 |16084
-0.041 9.846 -0.314 |0.122 0.671 -0.061 |16584
-0.007 9.850 -0.280 |0.244 0.732 -0.183 |16208
-0.012 9.834 -0.295 |0.366 0.793 0.000 |22416
-0.017 9.824 -0.295 |0.305 0.854 0.000 |19958
-0.019 9.853 -0.304 |0.244 0.671 0.000 |17333
-0.031 9.867 -0.337 |0.244 0.671 0.000 |16250
-0.043 9.850 -0.271 |0.122 0.549 0.000 |16500
-0.055 9.843 -0.173 |0.244 0.671 -0.122 |16583
-0.022 9.846 -0.173 |0.305 0.916 -0.366 |16667
-0.019 9.870 -0.242 |0.305 0.977 -0.427 |16750
-0.053 9.879 -0.287 |0.244 0.854 -0.061 |16250
-0.055 9.858 -0.306 |0.244 0.671 0.183 |16292
-0.050 9.843 -0.283 |0.305 0.732 0.122 |17125
-0.053 9.838 -0.268 |0.305 0.916 0.000 |16833
-0.053 9.838 -0.268 |0.183 1.099 -0.122 |16959
-0.057 9.867 -0.318 |0.183 1.038 -0.061 |23416
-0.029 9.882 -0.297 |0.305 0.793 0.122 |17417
-0.019 9.860 -0.297 |0.183 0.793 0.122 |16833
-0.012 9.858 -0.309 |0.122 0.916 -0.061 |17166
-0.014 9.843 -0.285 |0.122 0.916 -0.061 |16917
-0.041 9.841 -0.268 |0.122 0.916 -0.244 |17250
-0.062 9.858 -0.283 |0.122 0.732 -0.305 |18833
-0.074 9.860 -0.304 |0.122 0.732 -0.305 |16667
-0.033 9.877 -0.276 |0.122 0.793 -0.183 |16625
-0.002 9.877 -0.254 |0.183 0.854 0.000 |16708
-0.022 9.846 -0.235 |0.305 0.854 0.061 |16459
-0.045 9.824 -0.273 |0.488 0.732 0.061 |16125
-0.038 9.819 -0.309 |0.488 0.732 0.122 |16250
-0.002 9.843 -0.273 |0.366 0.671 0.122 |16375
-0.002 9.879 -0.235 |0.305 0.671 0.000 |16667
-0.033 9.872 -0.290 |0.366 0.732 -0.244 |16208
-0.055 9.867 -0.318 |0.488 0.732 -0.244 |15917
-0.055 9.867 -0.318 |0.488 0.732 -0.183 |15958
-0.065 9.850 -0.304 |0.366 0.732 -0.183 |16458
-0.045 9.822 -0.280 |0.244 0.793 -0.061 |16500
-0.048 9.836 -0.264 |0.244 0.793 -0.122 |16583
-0.033 9.862 -0.290 |0.305 0.854 -0.122 |16500
-0.010 9.879 -0.276 |0.305 0.854 -0.122 |16875
-0.024 9.853 -0.257 |0.427 0.854 -0.122 |17000
-0.055 9.803 -0.285 |0.427 0.732 0.000 |16291
-0.079 9.829 -0.299 |0.244 0.671 0.122 |16667
-0.067 9.877 -0.278 |0.122 0.732 0.122 |16750
-0.045 9.886 -0.266 |0.183 0.793 0.122 |16125
-0.043 9.848 -0.221 |0.305 0.793 0.061 |16667
-0.050 9.793 -0.252 |0.305 0.793 0.000 |16291
-0.031 9.817 -0.290 |0.427 0.793 -0.122 |16542
-0.031 9.817 -0.290 |0.427 0.793 -0.183 |17666
-0.026 9.858 -0.245 |0.366 0.793 -0.122 |17458
-0.026 9.858 -0.245 |0.305 0.854 -0.122 |16708
-0.041 9.831 -0.266 |0.305 0.854 -0.061 |16291
-0.065 9.846 -0.292 |0.305 0.732 -0.061 |16458
-0.062 9.860 -0.285 |0.244 0.732 0.000 |16209
-0.050 9.860 -0.254 |0.244 0.732 0.000 |16417
-0.045 9.862 -0.264 |0.305 0.671 0.122 |16542
-0.024 9.850 -0.295 |0.427 0.793 -0.061 |24333
-0.024 9.834 -0.292 |0.305 0.793 -0.061 |20834
-0.026 9.855 -0.264 |0.305 0.793 0.061 |17417
-0.005 9.879 -0.249 |0.305 0.793 0.061 |16709
-0.050 9.870 -0.295 |0.305 0.793 0.122 |17125
-0.062 9.865 -0.347 |0.305 0.793 -0.122 |16750
-0.024 9.879 -0.309 |0.366 0.671 -0.183 |16167
-0.022 9.886 -0.276 |0.427 0.610 -0.061 |17583
-0.010 9.879 -0.295 |0.427 0.732 -0.061 |17500
-0.029 9.858 -0.299 |0.305 0.854 -0.122 |16833
-0.029 9.822 -0.318 |0.305 0.916 -0.122 |16625
-0.029 9.827 -0.292 |0.244 0.916 -0.061 |17125
-0.029 9.846 -0.314 |0.122 0.977 -0.122 |17083
0.000 9.836 -0.344 |0.122 1.038 -0.122 |16500
-0.026 9.860 -0.314 |0.305 0.916 -0.061 |16583
-0.026 9.860 -0.314 |0.427 0.854 0.000 |16625
-0.036 9.882 -0.323 |0.366 0.916 0.061 |16834
-0.043 9.891 -0.283 |0.122 0.793 0.000 |17375
-0.060 9.896 -0.209 |0.061 0.732 0.061 |16583
-0.057 9.846 -0.216 |0.244 0.732 0.061 |16667
-0.048 9.807 -0.287 |0.244 0.732 0.061 |16666
-0.026 9.846 -0.271 |0.305 0.793 0.000 |16334
-0.038 9.891 -0.242 |0.244 0.793 0.061 |232500
-0.081 9.879 -0.297 |0.244 0.732 0.061 |20834
-0.065 9.862 -0.328 |0.183 0.732 -0.061 |17208
-0.057 9.860 -0.264 |0.305 0.671 -0.183 |23917
-0.017 9.815 -0.247 |0.427 0.793 -0.122 |20417
-0.017 9.815 -0.247 |0.366 0.854 0.000 |17916
-0.002 9.865 -0.233 |0.244 0.854 0.061 |135709
-0.072 9.858 -0.273 |0.183 0.916 -0.122 |16542
-0.043 9.865 -0.311 |0.244 0.916 -0.183 |16458
-0.053 9.819 -0.344 |0.305 0.854 -0.244 |16208
-0.050 9.795 -0.352 |0.488 0.732 -0.183 |16167
-0.026 9.846 -0.309 |0.427 0.671 -0.122 |16500
-0.026 9.846 -0.309 |0.305 0.732 -0.183 |16041
-0.048 9.872 -0.295 |0.305 0.793 -0.122 |16625
-0.067 9.846 -0.304 |0.305 0.732 -0.122 |16791
-0.033 9.855 -0.249 |0.305 0.732 -0.183 |54667
-0.031 9.846 -0.304 |0.366 0.793 -0.183 |17334
-0.031 9.870 -0.309 |0.244 0.854 -0.122 |17291
-0.036 9.846 -0.261 |0.183 0.916 0.000 |16500
-0.036 9.810 -0.261 |0.183 0.854 0.122 |16500
-0.022 9.834 -0.323 |0.183 0.793 0.183 |16625
-0.017 9.884 -0.311 |0.183 0.854 0.183 |16208
-0.031 9.898 -0.287 |0.305 0.916 0.122 |16375
-0.029 9.874 -0.266 |0.427 0.977 0.061 |16916
-0.043 9.836 -0.190 |0.427 0.916 -0.061 |16375
-0.065 9.834 -0.173 |0.366 0.793 -0.183 |16042
-0.065 9.834 -0.173 |0.366 0.793 -0.305 |16292
-0.053 9.862 -0.238 |0.427 0.793 -0.244 |16167
-0.057 9.824 -0.235 |0.305 0.916 -0.122 |16417
-0.065 9.827 -0.195 |0.061 1.038 -0.183 |16583
-0.041 9.865 -0.228 |0.061 1.038 -0.183 |16375
-0.026 9.846 -0.266 |0.000 1.038 -0.244 |16458
-0.026 9.822 -0.252 |0.061 0.916 -0.061 |17000
-0.017 9.841 -0.271 |0.244 0.916 0.000 |16916
-0.012 9.877 -0.273 |0.305 0.977 -0.061 |16791
-0.017 9.870 -0.233 |0.305 0.854 -0.122 |18875
-0.014 9.848 -0.228 |0.244 0.732 -0.061 |16750
-0.031 9.815 -0.271 |0.244 0.732 0.061 |16916
-0.060 9.827 -0.335 |0.305 0.916 0.122 |16834
-0.053 9.846 -0.297 |0.305 1.160 0.000 |16667
-0.031 9.807 -0.292 |0.305 1.221 0.000 |16417
-0.022 9.819 -0.302 |0.244 1.099 -0.061 |16291
-0.014 9.867 -0.285 |0.122 0.977 -0.122 |16792
-0.038 9.860 -0.295 |0.061 1.099 -0.183 |16583
-0.072 9.853 -0.240 |0.122 1.099 -0.244 |16875
-0.072 9.853 -0.240 |0.183 1.099 -0.244 |26542
-0.069 9.822 -0.297 |0.183 1.038 -0.244 |18042
-0.045 9.774 -0.323 |0.183 1.099 -0.183 |16083
-0.036 9.831 -0.278 |0.122 1.160 -0.061 |16958
-0.038 9.860 -0.254 |0.122 1.099 0.000 |17333
-0.038 9.860 -0.254 |0.244 0.916 -0.061 |16500
-0.017 9.855 -0.299 |0.244 0.671 -0.061 |16416
-0.010 9.860 -0.311 |0.183 0.732 0.000 |19583
-0.033 9.841 -0.330 |0.122 0.732 0.000 |16792
-0.031 9.846 -0.318 |0.122 0.854 -0.183 |16625
-0.031 9.865 -0.299 |0.122 0.916 -0.305 |16875
-0.010 9.853 -0.264 |0.122 0.916 -0.305 |17958
-0.010 9.855 -0.226 |0.000 1.038 -0.183 |16500
-0.022 9.858 -0.211 |0.061 1.099 -0.122 |17833
-0.033 9.853 -0.200 |0.061 1.038 -0.122 |17083
-0.050 9.829 -0.302 |0.183 0.916 -0.122 |27208
-0.031 9.803 -0.349 |0.305 0.916 -0.061 |18708
-0.053 9.829 -0.302 |0.305 0.916 -0.061 |17000
-0.072 9.867 -0.297 |0.305 0.916 -0.122 |16875
-0.057 9.850 -0.299 |0.183 0.916 -0.122 |18708
-0.055 9.862 -0.287 |0.061 0.793 -0.183 |16958
-0.050 9.903 -0.321 |0.000 0.732 -0.244 |16334
-0.031 9.867 -0.318 |0.122 0.854 -0.244 |17958
-0.031 9.848 -0.252 |0.244 0.977 -0.244 |48125
-0.036 9.882 -0.278 |0.244 1.099 -0.183 |16833
-0.031 9.889 -0.287 |0.122 0.977 -0.183 |16792
-0.036 9.846 -0.268 |0.000 0.916 -0.244 |16708
-0.022 9.841 -0.325 |0.000 0.977 -0.244 |18417
-0.029 9.865 -0.318 |0.183 1.099 -0.244 |17667
-0.043 9.841 -0.311 |0.183 1.038 -0.244 |17125
-0.043 9.841 -0.311 |0.122 0.793 -0.183 |18250
-0.026 9.834 -0.352 |0.122 0.732 -0.122 |16791
-0.043 9.874 -0.325 |0.183 0.793 -0.122 |17292
-0.029 9.867 -0.297 |0.122 0.977 0.061 |17125
-0.005 9.834 -0.314 |0.122 0.977 0.183 |16708
-0.026 9.843 -0.311 |0.122 0.977 0.183 |16959
-0.041 9.855 -0.247 |0.244 0.977 0.122 |18125
-0.031 9.858 -0.216 |0.244 0.977 0.061 |17208
-0.019 9.862 -0.247 |0.183 0.977 0.183 |16375
-0.014 9.870 -0.283 |0.183 0.916 0.305 |17375
-0.026 9.848 -0.311 |0.244 1.038 0.122 |16708
-0.053 9.805 -0.344 |0.122 1.160 -0.183 |22833
-0.045 9.836 -0.325 |0.061 1.160 -0.305 |18667
-0.024 9.858 -0.280 |0.061 0.977 -0.061 |232291
-0.043 9.836 -0.302 |0.061 0.916 -0.061 |21875
-0.060 9.829 -0.318 |0.061 1.038 -0.244 |17875
-0.048 9.829 -0.261 |0.122 1.160 -0.366 |17042
-0.053 9.874 -0.287 |0.061 1.160 -0.244 |17917
-0.057 9.858 -0.335 |0.000 0.977 -0.122 |20541
-0.048 9.834 -0.273 |0.000 0.916 -0.183 |16958
-0.043 9.853 -0.242 |0.000 0.977 -0.061 |17083
-0.060 9.858 -0.219 |0.000 1.099 0.000 |16666
-0.065 9.867 -0.249 |0.122 1.221 0.061 |17125
-0.029 9.879 -0.304 |0.061 1.099 0.122 |16750
-0.024 9.865 -0.247 |-0.061 0.916 0.122 |16625
-0.024 9.865 -0.247 |-0.122 1.038 -0.061 |17000
-0.026 9.862 -0.226 |-0.061 1.160 -0.183 |17208
-0.010 9.867 -0.254 |0.000 1.160 -0.061 |16625
-0.022 9.843 -0.290 |0.000 1.099 0.061 |115333
-0.033 9.855 -0.268 |0.061 1.038 0.061 |17667
-0.031 9.860 -0.223 |0.000 1.038 0.061 |17375
-0.026 9.848 -0.257 |0.000 0.977 -0.061 |18458
-0.048 9.836 -0.292 |-0.061 0.977 -0.061 |16667
-0.067 9.838 -0.247 |-0.122 1.038 -0.061 |16541
-0.024 9.853 -0.226 |-0.122 1.038 -0.061 |17041
-0.012 9.838 -0.271 |-0.122 1.038 -0.061 |16834
-0.029 9.815 -0.321 |-0.061 1.099 0.183 |25000
-0.022 9.800 -0.309 |-0.061 1.221 0.244 |18792
-0.007 9.822 -0.314 |0.000 1.160 0.122 |18209
-0.017 9.848 -0.311 |0.122 1.038 -0.061 |17833
-0.050 9.850 -0.276 |0.061 0.977 -0.061 |17500
-0.043 9.858 -0.295 |-0.061 1.038 -0.061 |16500
-0.014 9.853 -0.280 |-0.061 1.038 -0.061 |16917
-0.002 9.838 -0.261 |-0.061 1.038 0.000 |17125
0.007 9.836 -0.242 |-0.061 1.099 0.000 |16959
-0.017 9.831 -0.261 |-0.061 1.160 -0.122 |17167
-0.036 9.841 -0.314 |-0.061 1.221 -0.183 |16709
-0.029 9.843 -0.266 |-0.061 1.221 -0.183 |16708
-0.043 9.822 -0.249 |0.000 1.221 -0.122 |16500
-0.043 9.827 -0.273 |0.061 1.099 0.000 |16666
-0.041 9.834 -0.249 |0.000 1.038 0.061 |16500
-0.019 9.858 -0.325 |0.000 0.916 0.061 |16625
-0.007 9.891 -0.354 |-0.061 0.793 0.000 |16667
-0.007 9.891 -0.354 |-0.061 0.854 -0.122 |16791
-0.010 9.884 -0.264 |-0.061 0.977 -0.183 |17000
-0.022 9.831 -0.233 |0.000 1.038 -0.122 |16708
-0.041 9.817 -0.271 |0.061 1.099 0.000 |16625
-0.022 9.838 -0.238 |0.061 1.099 0.000 |16375
-0.029 9.843 -0.247 |0.000 1.099 0.061 |16167
-0.055 9.858 -0.283 |-0.122 0.977 0.061 |16916
-0.060 9.853 -0.247 |-0.122 0.977 0.061 |17000
-0.062 9.853 -0.283 |-0.061 0.916 0.061 |16416
-0.072 9.862 -0.333 |0.122 0.916 -0.061 |16917
-0.062 9.860 -0.321 |0.122 1.038 -0.183 |16666
-0.048 9.848 -0.309 |0.000 1.160 -0.122 |16459
-0.026 9.853 -0.311 |-0.061 1.099 0.000 |16708
-0.007 9.850 -0.309 |-0.061 1.160 -0.122 |16666
-0.007 9.850 -0.309 |0.061 1.282 -0.183 |16667
-0.024 9.841 -0.290 |0.122 1.160 -0.183 |16583
-0.036 9.846 -0.304 |0.122 0.977 -0.061 |26083
-0.014 9.850 -0.280 |0.000 0.977 0.000 |17125
0.007 9.858 -0.254 |-0.061 0.977 -0.061 |16916
0.017 9.838 -0.316 |-0.122 1.038 -0.244 |16542
0.019 9.850 -0.328 |-0.183 0.977 -0.244 |56250
-0.053 9.829 -0.219 |-0.183 1.099 -0.061 |56541
-0.026 9.853 -0.347 |-0.122 1.160 0.061 |52333
-0.038 9.858 -0.323 |-0.183 1.099 0.000 |19083
-0.043 9.872 -0.311 |-0.122 1.038 0.000 |17333
-0.045 9.891 -0.311 |-0.122 0.977 0.000 |17750
-0.050 9.865 -0.344 |-0.061 0.977 0.000 |16958
-0.057 9.850 -0.366 |-0.061 0.977 -0.061 |16542
-0.029 9.853 -0.314 |-0.061 0.977 -0.061 |16708
0.002 9.838 -0.254 |-0.061 1.038 -0.183 |16208
0.005 9.841 -0.247 |-0.061 1.038 -0.122 |16542
-0.012 9.838 -0.304 |-0.061 1.038 -0.061 |16416
-0.024 9.824 -0.378 |-0.122 0.977 0.000 |16500
-0.041 9.829 -0.359 |-0.244 0.977 0.000 |16458
-0.031 9.855 -0.292 |-0.305 1.099 -0.122 |17125
-0.005 9.865 -0.299 |-0.305 1.160 -0.122 |16958
-0.045 9.853 -0.302 |-0.244 1.099 -0.061 |16375
-0.045 9.853 -0.302 |-0.244 1.038 0.061 |16833
-0.053 9.831 -0.285 |-0.183 0.977 0.183 |16208
-0.045 9.827 -0.264 |-0.183 1.099 0.244 |23500
0.007 9.865 -0.249 |-0.244 1.160 0.183 |17625
-0.014 9.841 -0.247 |-0.244 1.099 0.244 |16875
-0.014 9.841 -0.247 |-0.244 1.038 0.183 |16875
-0.036 9.838 -0.235 |-0.122 1.099 -0.061 |17583
